text,label
"Subject: Click credit !!!
From: promo@spammy.com
To: user@example.com

Loan click guarantee congratulations winner money unsubscribe money click win offer risk-free prize win limit promotion offer guarantee winner free urgent.",1
"Subject: Winner limit !!!
From: promo@spammy.com
To: user@example.com

Unsubscribe money promotion money urgent prize risk-free offer loan buy winner win congratulations risk-free win urgent congratulations urgent promotion win free cheap prize click here now.",1
"Subject: Offer buy winner !!!
From: promo@spammy.com
To: user@example.com

Credit guarantee cheap credit money click urgent loan credit risk-free credit guarantee offer money promotion $326 http://bit.ly/360.",1
"Subject: Loan
From: promo@spammy.com
To: user@example.com

Loan prize buy offer prize congratulations free buy risk-free congratulations guarantee winner risk-free free urgent congratulations credit click $443 http://bit.ly/915.",1
"Subject: Discussion thanks report
From: promo@company.com
To: user@example.com

Budget regards meeting attached tonight regards discussion invoice update meeting tonight family regards attached schedule lunch notes attached report discussion tonight reminder family meeting tonight lunch family update update thanks regards.",0
"Subject: Money !!!
From: promo@spammy.com
To: user@example.com

Promotion winner risk-free winner unsubscribe risk-free limit congratulations guarantee unsubscribe click loan risk-free money loan promotion money congratulations winner cheap money prize credit win.",1
"Subject: Unsubscribe win
From: promo@spammy.com
To: user@example.com

Guarantee prize guarantee click cheap unsubscribe urgent risk-free win guarantee buy.",1
"Subject: Proposal report
From: promo@company.com
To: user@example.com

Update proposal team discussion invoice thanks update attached invoice tonight family update budget proposal invoice attached lunch invoice discussion report lunch schedule report tonight meeting lunch discussion notes budget reminder.",0
"Subject: Budget discussion proposal
From: promo@company.com
To: user@example.com

Family family attached team regards proposal lunch meeting budget budget project budget proposal proposal reminder budget meeting family update report invoice notes schedule thanks regards.",0
"Subject: Risk-free
From: promo@spammy.com
To: user@example.com

Prize buy unsubscribe buy buy money offer congratulations cheap prize guarantee unsubscribe offer click here now.",1
"Subject: Winner
From: promo@spammy.com
To: user@example.com

Win offer credit limit guarantee unsubscribe winner win loan urgent risk-free click win guarantee unsubscribe free guarantee credit promotion urgent limit credit prize buy click here now.",1
"Subject: Free !!!
From: promo@spammy.com
To: user@example.com

Free loan urgent guarantee money urgent promotion win offer winner loan buy click here now.",1
"Subject: Reminder notes
From: promo@company.com
To: user@example.com

Family team schedule budget project team thanks report project budget budget attached attached reminder meeting budget team notes reminder budget update thanks regards.",0
"Subject: Proposal
From: promo@company.com
To: user@example.com

Invoice meeting project lunch thanks team report notes attached budget schedule regards team report project meeting team.",0
"Subject: Discussion
From: promo@company.com
To: user@example.com

Attached project proposal thanks discussion report project invoice tonight meeting lunch meeting proposal invoice update discussion reminder schedule regards reminder notes lunch report thanks regards.",0
"Subject: Notes team reminder
From: promo@company.com
To: user@example.com

Budget report proposal project discussion team invoice thanks meeting lunch report attached thanks invoice schedule project invoice regards thanks regards.",0
"Subject: Meeting attached
From: promo@company.com
To: user@example.com

Project lunch regards proposal family tonight budget attached regards thanks lunch update invoice budget invoice meeting schedule reminder proposal attached proposal tonight update notes team reminder notes lunch reminder discussion thanks regards.",0
"Subject: Risk-free urgent
From: promo@spammy.com
To: user@example.com

Urgent click free free guarantee unsubscribe prize limit buy limit risk-free offer win guarantee risk-free click credit risk-free money money guarantee unsubscribe offer $432 http://bit.ly/124.",1
"Subject: Schedule
From: promo@company.com
To: user@example.com

Project thanks lunch proposal update meeting project thanks attached schedule thanks regards.",0
"Subject: Promotion winner !!!
From: promo@spammy.com
To: user@example.com

Win loan unsubscribe cheap free urgent guarantee free offer win credit urgent $795 http://bit.ly/571 click here now.",1
"Subject: Credit promotion
From: promo@spammy.com
To: user@example.com

Urgent risk-free loan buy unsubscribe cheap cheap money unsubscribe win cheap risk-free click credit prize loan winner prize limit guarantee unsubscribe $86 http://bit.ly/672 click here now.",1
"Subject: Money !!!
From: promo@spammy.com
To: user@example.com

Prize risk-free risk-free risk-free promotion credit limit promotion winner credit winner winner credit free buy risk-free urgent loan buy winner free.",1
"Subject: Invoice discussion
From: promo@company.com
To: user@example.com

Meeting regards attached family schedule discussion tonight team report budget discussion regards family proposal please see attached.",0
"Subject: Reminder attached
From: promo@company.com
To: user@example.com

Team discussion update schedule discussion schedule attached meeting thanks notes tonight update update schedule meeting budget invoice budget schedule discussion notes budget family reminder schedule budget schedule proposal please see attached.",0
"Subject: Reminder invoice notes
From: promo@company.com
To: user@example.com

Schedule report regards notes thanks budget reminder reminder report lunch discussion project project meeting project schedule thanks report schedule lunch schedule update family please see attached.",0
"Subject: Proposal
From: promo@company.com
To: user@example.com

Notes thanks update thanks family tonight report discussion schedule update update attached schedule report family proposal regards thanks schedule proposal lunch reminder team reminder meeting.",0
"Subject: Team
From: promo@company.com
To: user@example.com

Meeting notes thanks budget schedule project attached regards family family thanks regards.",0
"Subject: Meeting
From: promo@company.com
To: user@example.com

Lunch discussion update reminder proposal schedule budget invoice reminder schedule thanks invoice regards project thanks thanks regards.",0
"Subject: Cheap free !!!
From: promo@spammy.com
To: user@example.com

Credit unsubscribe limit winner credit guarantee promotion promotion buy guarantee promotion unsubscribe unsubscribe unsubscribe promotion money $800 http://bit.ly/310 click here now.",1
